CAD CDW ID,Event Clearance Group,Event Clearance SubGroup,CAD Event Number,General Offense Number,Event Clearance Code,Event Clearance Description,Hundred Block Location,District/Sector,Event Clearance Date,Zone/Beat,Census Tract,Longitude,Latitude
21874,ACCIDENT INVESTIGATION,TRAFFIC RELATED CALLS,10000255040,2010255040,430,ACCIDENT INVESTIGATION,3XX BLOCK OF N 103RD ST,N,07/24/2010 02:34:00 PM,N2,1700.1003,-122.35409249,47.703630635
21884,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000255323,2010255323,460,TRAFFIC (MOVING) VIOLATION,9XX BLOCK OF E BOSTON ST,C,07/24/2010 04:28:00 PM,C1,6500.1009,-122.32071288,47.638396141
21886,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000255347,2010255347,460,TRAFFIC (MOVING) VIOLATION,3XX BLOCK OF OCCIDENTAL AVE S,K,07/24/2010 04:16:00 PM,K3,9200.2023,-122.332880943,47.599623073
21887,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000255348,2010255348,460,TRAFFIC (MOVING) VIOLATION,6XX BLOCK OF LENORA ST,M,07/24/2010 04:16:00 PM,M2,7200.1061,-122.339183794,47.615492807
21893,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000255451,2010255451,460,TRAFFIC (MOVING) VIOLATION,9XX BLOCK OF ELLIOTT AVE W,Q,07/24/2010 06:01:00 PM,Q3,5802.2010,-122.369817378,47.627659509
21898,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000255199,2010255199,460,TRAFFIC (MOVING) VIOLATION,16XX BLOCK OF BOYLSTON AVE,E,07/24/2010 05:40:00 PM,E2,8400.1002,-122.323426603,47.615797341
21905,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000255400,2010255400,460,TRAFFIC (MOVING) VIOLATION,14XX BLOCK OF 12TH AVE,E,07/24/2010 05:41:00 PM,E2,7500.4012,-122.316784619,47.613496502
21908,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000255460,2010255460,460,TRAFFIC (MOVING) VIOLATION,3XX BLOCK OF BROADWAY E,E,07/24/2010 06:18:00 PM,E1,7500.3014,-122.320898926,47.621531971
21911,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000255514,2010255514,460,TRAFFIC (MOVING) VIOLATION,7XX BLOCK OF 2ND AVE,K,07/24/2010 06:44:00 PM,K2,8100.2029,-122.333498434,47.603376082
21922,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000255522,2010255522,460,TRAFFIC (MOVING) VIOLATION,8XX BLOCK OF 4TH AVE S,K,07/24/2010 06:54:00 PM,K3,9300.2020,-122.3290469,47.595386972
21929,ACCIDENT INVESTIGATION,TRAFFIC RELATED CALLS,10000255403,2010255403,430,ACCIDENT INVESTIGATION,9XX BLOCK OF E PINE ST,E,07/24/2010 07:16:00 PM,E1,7500.4008,-122.319740826,47.615242997
21931,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000255544,2010255544,460,TRAFFIC (MOVING) VIOLATION,17XX BLOCK OF 6TH AVE S,K,07/24/2010 07:30:00 PM,K3,9300.1023,-122.325972334,47.587200579
21946,ACCIDENT INVESTIGATION,TRAFFIC RELATED CALLS,10000255364,2010255364,430,ACCIDENT INVESTIGATION,4XX BLOCK OF SENECA ST,K,07/24/2010 05:43:00 PM,K1,8100.2019,-122.333658666,47.607747222
21950,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000255420,2010255420,460,TRAFFIC (MOVING) VIOLATION,13XX BLOCK OF N 40TH ST,J,07/24/2010 05:44:00 PM,J3,5400.5012,-122.341699076,47.655513968
21951,ACCIDENT INVESTIGATION,TRAFFIC RELATED CALLS,10000255270,2010255270,430,ACCIDENT INVESTIGATION,43XX BLOCK OF 7TH AVE NE,U,07/24/2010 04:50:00 PM,U2,5200.1000,-122.320834232,47.660035677
21957,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000255589,2010255589,450,DRIVING WHILE UNDER INFLUENCE (DUI),14XX BLOCK OF NW 80TH ST,B,07/24/2010 08:16:00 PM,B2,3000.5009,-122.376123669,47.686881812
21996,ACCIDENT INVESTIGATION,TRAFFIC RELATED CALLS,10000255409,2010255409,430,ACCIDENT INVESTIGATION,51XX BLOCK OF 24TH AVE NE,U,07/24/2010 07:05:00 PM,U2,4300.3005,-122.301938669,47.666457061
21999,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000255543,2010255543,450,DRIVING WHILE UNDER INFLUENCE (DUI),34XX BLOCK OF 23RD AVE S,O,07/24/2010 07:12:00 PM,O1,10000.7023,-122.303396137,47.572505531
22002,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000255548,2010255548,460,TRAFFIC (MOVING) VIOLATION,51XX BLOCK OF SW ADMIRAL WAY,W,07/24/2010 07:20:00 PM,W1,9702.5002,-122.398774938,47.579290041
22009,ACCIDENT INVESTIGATION,TRAFFIC RELATED CALLS,10000255480,2010255480,430,ACCIDENT INVESTIGATION,3XX BLOCK OF LENORA ST,M,07/24/2010 08:11:00 PM,M2,7200.2025,-122.341762928,47.61349901
22019,ACCIDENT INVESTIGATION,TRAFFIC RELATED CALLS,10000255494,2010255494,430,ACCIDENT INVESTIGATION,XX BLOCK OF PIKE ST,M,07/24/2010 07:29:00 PM,M3,8100.1010,-122.340266616,47.608682699
22023,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000255605,2010255605,450,DRIVING WHILE UNDER INFLUENCE (DUI),15XX BLOCK OF NW 85TH ST,B,07/24/2010 08:14:00 PM,B2,3000.6004,-122.37734481,47.690607447
22034,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000255423,2010255423,460,TRAFFIC (MOVING) VIOLATION,143XX BLOCK OF LAKE CITY WAY NE,L,07/24/2010 05:31:00 PM,L1,100.2001,-122.2924031,47.732847868
22042,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000255486,2010255486,460,TRAFFIC (MOVING) VIOLATION,6XX BLOCK OF S LUCILE ST,O,07/24/2010 06:37:00 PM,O2,10900.2042,-122.326133643,47.553380335
22044,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000255526,2010255526,460,TRAFFIC (MOVING) VIOLATION,76XX BLOCK OF MILITARY RD S,O,07/24/2010 07:05:00 PM,O3,11700.2002,-122.29382756,47.531775157
22049,ACCIDENT INVESTIGATION,TRAFFIC RELATED CALLS,10000255479,2010255479,430,ACCIDENT INVESTIGATION,30XX BLOCK OF S HOLLY ST,S,07/24/2010 07:35:00 PM,S1,11000.1003,-122.293202516,47.542647604
22053,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000255463,2010255463,460,TRAFFIC (MOVING) VIOLATION,19XX BLOCK OF 1ST AVE,M,07/24/2010 08:05:00 PM,M3,8002.1006,-122.341959547,47.610682001
22062,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000255787,2010255787,460,TRAFFIC (MOVING) VIOLATION,16XX BLOCK OF 5TH AVE,M,07/24/2010 10:39:00 PM,M2,8200.1004,-122.336938539,47.612168781
22069,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000255628,2010255628,450,DRIVING WHILE UNDER INFLUENCE (DUI),28XX BLOCK OF S MYRTLE ST,O,07/24/2010 10:58:00 PM,O3,11000.3000,-122.293751048,47.538912489
22086,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000255920,2010255920,460,TRAFFIC (MOVING) VIOLATION,6XX BLOCK OF JOHN ST,D,07/25/2010 12:22:00 AM,D1,7200.1028,-122.344447922,47.619727881
22110,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000255682,2010255682,460,TRAFFIC (MOVING) VIOLATION,59XX BLOCK OF 34TH AVE SW,W,07/24/2010 10:22:00 PM,W2,10700.6007,-122.375004201,47.549225923
22116,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000255808,2010255808,460,TRAFFIC (MOVING) VIOLATION,44XX BLOCK OF 7TH AVE NE,U,07/24/2010 11:01:00 PM,U2,5200.5005,-122.320753856,47.660963137
22118,ACCIDENT INVESTIGATION,TRAFFIC RELATED CALLS,10000255581,2010255581,430,ACCIDENT INVESTIGATION,75XX BLOCK OF MARTIN LUTHER KING JR WAY S,S,07/24/2010 11:06:00 PM,S2,11000.2008,-122.2806324,47.534389542
22155,ACCIDENT INVESTIGATION,TRAFFIC RELATED CALLS,10000255755,2010255755,430,ACCIDENT INVESTIGATION,5XX BLOCK OF DENNY WAY,M,07/24/2010 10:14:00 PM,M1,7200.2005,-122.345841026,47.618564145
22159,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000255771,2010255771,460,TRAFFIC (MOVING) VIOLATION,35XX BLOCK OF NE 68TH ST,L,07/24/2010 10:25:00 PM,L3,3800.1005,-122.289789891,47.677599577
22162,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000255711,2010255711,460,TRAFFIC (MOVING) VIOLATION,20XX BLOCK OF E UNION ST,G,07/24/2010 09:29:00 PM,G1,7900.1006,-122.30559753,47.612915458
22170,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000255733,2010255733,460,TRAFFIC (MOVING) VIOLATION,82XX BLOCK OF DENSMORE AVE N,N,07/24/2010 09:53:00 PM,N3,2700.6005,-122.337779387,47.689638018
22183,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000255681,2010255681,460,TRAFFIC (MOVING) VIOLATION,14XX BLOCK OF NW 103RD ST,B,07/24/2010 08:57:00 PM,B1,1600.1002,-122.374528818,47.703362057
22190,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000255709,2010255709,460,TRAFFIC (MOVING) VIOLATION,35XX BLOCK OF SW WILLOW ST,W,07/24/2010 09:37:00 PM,W3,10700.3004,-122.37720301,47.541047606
22191,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000255694,2010255694,460,TRAFFIC (MOVING) VIOLATION,XX BLOCK OF SENECA ST,M,07/24/2010 09:39:00 PM,M3,8100.1027,-122.339671533,47.605223748
22196,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000255736,2010255736,460,TRAFFIC (MOVING) VIOLATION,22XX BLOCK OF S HOLGATE ST,R,07/24/2010 09:56:00 PM,R1,9400.3000,-122.303581848,47.586328186
22207,ACCIDENT INVESTIGATION,TRAFFIC RELATED CALLS,10000255341,2010255341,430,ACCIDENT INVESTIGATION,13XX BLOCK OF N 115TH ST,N,07/24/2010 09:34:00 PM,N1,600.4003,-122.338090378,47.7123018
22209,ACCIDENT INVESTIGATION,TRAFFIC RELATED CALLS,10000255537,2010255537,430,ACCIDENT INVESTIGATION,42XX BLOCK OF S JUNEAU ST,R,07/24/2010 09:48:00 PM,R3,10300.2010,-122.279461531,47.549700148
22225,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000255810,2010255810,460,TRAFFIC (MOVING) VIOLATION,35XX BLOCK OF S EDMUNDS ST,R,07/24/2010 11:51:00 PM,R2,10300.4002,-122.288251919,47.558661904
22229,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000255729,2010255729,460,TRAFFIC (MOVING) VIOLATION,21XX BLOCK OF N 112TH ST,N,07/25/2010 12:20:00 AM,N3,1200.5000,-122.332852638,47.709562975
22233,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000255674,2010255674,460,TRAFFIC (MOVING) VIOLATION,39XX BLOCK OF S OTHELLO ST,S,07/24/2010 08:50:00 PM,S2,11000.2000,-122.282344886,47.537044021
22248,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000255804,2010255804,460,TRAFFIC (MOVING) VIOLATION,10XX BLOCK OF NE NORTHGATE WAY,L,07/24/2010 11:02:00 PM,L2,1200.3000,-122.316877211,47.708554823
22252,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000255843,2010255843,460,TRAFFIC (MOVING) VIOLATION,9XX BLOCK OF MERCER ST,D,07/24/2010 11:37:00 PM,D1,7200.1000,-122.337783464,47.624550054
22267,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000255967,2010255967,450,DRIVING WHILE UNDER INFLUENCE (DUI),14XX BLOCK OF S COLUMBIAN WAY,O,07/25/2010 12:54:00 AM,O1,10000.4023,-122.314146848,47.570745082
22275,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000256008,2010256008,460,TRAFFIC (MOVING) VIOLATION,115XX BLOCK OF LAKE CITY WAY NE,L,07/25/2010 01:26:00 AM,L2,700.2008,-122.299232332,47.712517107
22276,ACCIDENT INVESTIGATION,TRAFFIC RELATED CALLS,10000255813,2010255813,430,ACCIDENT INVESTIGATION,65XX BLOCK OF SAND POINT WAY NE,L,07/25/2010 01:35:00 AM,L3,4000.1000,-122.263550269,47.676197107
22277,ACCIDENT INVESTIGATION,TRAFFIC RELATED CALLS,10000255822,2010255822,430,ACCIDENT INVESTIGATION,40XX BLOCK OF S MYRTLE ST,S,07/25/2010 01:40:00 AM,S1,11000.1011,-122.282126439,47.538884557
22278,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000256045,2010256045,460,TRAFFIC (MOVING) VIOLATION,125XX BLOCK OF 35TH AVE NE,L,07/25/2010 01:41:00 AM,L1,100.3009,-122.290798046,47.72094623
22281,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000256043,2010256043,460,TRAFFIC (MOVING) VIOLATION,5XX BLOCK OF QUEEN ANNE AVE N,Q,07/25/2010 01:53:00 AM,Q3,7100.2003,-122.356714541,47.623929893
22299,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000256044,2010256044,460,TRAFFIC (MOVING) VIOLATION,150XX BLOCK OF BOTHELL WAY NE,99,07/25/2010 02:27:00 AM,99,NULL,-122.290392149,47.738625207
22319,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000256142,2010256142,460,TRAFFIC (MOVING) VIOLATION,113XX BLOCK OF LAKE CITY WAY NE,L,07/25/2010 03:23:00 AM,L2,1000.1006,-122.299992255,47.711232102
22320,ACCIDENT INVESTIGATION,TRAFFIC RELATED CALLS,10000256107,2010256107,430,ACCIDENT INVESTIGATION,XX BLOCK OF MERCER ST,Q,07/25/2010 03:24:00 AM,Q3,7000.3014,-122.356056572,47.624580612
22328,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000256161,2010256161,460,TRAFFIC (MOVING) VIOLATION,123XX BLOCK OF LAKE CITY WAY NE,L,07/25/2010 03:53:00 AM,L2,700.3000,-122.295833481,47.718263726
22338,ACCIDENT INVESTIGATION,TRAFFIC RELATED CALLS,10000256105,2010256105,430,ACCIDENT INVESTIGATION,82XX BLOCK OF MERIDIAN AVE N,N,07/25/2010 04:15:00 AM,N3,2700.6003,-122.333172768,47.689562955
22340,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000255988,2010255988,460,TRAFFIC (MOVING) VIOLATION,2XX BLOCK OF 6TH AVE N,D,07/25/2010 04:26:00 AM,D1,7200.1028,-122.345007231,47.62031402
22347,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000255925,2010255925,460,TRAFFIC (MOVING) VIOLATION,8XX BLOCK OF DENNY WAY,M,07/25/2010 12:56:00 AM,M2,7200.1039,-122.340602321,47.61854329
22357,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000256097,2010256097,460,TRAFFIC (MOVING) VIOLATION,110XX BLOCK OF LAKE CITY WAY NE,L,07/25/2010 02:37:00 AM,L2,1000.1007,-122.300985932,47.709437353
22367,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000255950,2010255950,460,TRAFFIC (MOVING) VIOLATION,26XX BLOCK OF 1ST AVE,M,07/25/2010 01:11:00 AM,M1,8001.1007,-122.350148926,47.61552535
22372,ACCIDENT INVESTIGATION,TRAFFIC RELATED CALLS,10000255844,2010255844,430,ACCIDENT INVESTIGATION,70XX BLOCK OF E MARGINAL WAY S,O,07/25/2010 01:43:00 AM,O3,10900.1013,-122.322241452,47.539633217
22380,ACCIDENT INVESTIGATION,TRAFFIC RELATED CALLS,10000255603,2010255603,430,ACCIDENT INVESTIGATION,19XX BLOCK OF HARBOR AVE SW,W,07/25/2010 02:00:00 AM,W1,9600.5012,-122.37708967,47.586355559
22397,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000255789,2010255789,450,DRIVING WHILE UNDER INFLUENCE (DUI),22XX BLOCK OF 22ND AVE E,C,07/25/2010 02:10:00 AM,C3,6200.4002,-122.303947382,47.638944125
22415,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000255983,2010255983,460,TRAFFIC (MOVING) VIOLATION,133XX BLOCK OF LAKE CITY WAY NE,L,07/25/2010 01:16:00 AM,L1,100.3003,-122.292378846,47.725586604
22429,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000256064,2010256064,460,TRAFFIC (MOVING) VIOLATION,5XX BLOCK OF 4TH AVE,K,07/25/2010 02:29:00 AM,K2,8100.2037,-122.329971419,47.602876296
22437,ACCIDENT INVESTIGATION,TRAFFIC RELATED CALLS,10000256080,2010256080,430,ACCIDENT INVESTIGATION,35XX BLOCK OF CHELAN AVE SW,W,07/25/2010 03:48:00 AM,W1,9900.4009,-122.360731202,47.571896041
22441,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000256083,2010256083,460,TRAFFIC (MOVING) VIOLATION,25XX BLOCK OF 5TH AVE,M,07/25/2010 04:20:00 AM,M1,7200.2004,-122.345778733,47.617632076
22454,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000255992,2010255992,460,TRAFFIC (MOVING) VIOLATION,103XX BLOCK OF RAINIER AVE S,S,07/25/2010 01:22:00 AM,S3,11900.1000,-122.238969936,47.510508329
22460,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000256040,2010256040,450,DRIVING WHILE UNDER INFLUENCE (DUI),17XX BLOCK OF MELROSE AVE,E,07/25/2010 01:41:00 AM,E1,7300.2017,-122.327864012,47.617783416
22468,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000256046,2010256046,460,TRAFFIC (MOVING) VIOLATION,2XX BLOCK OF TAYLOR AVE N,D,07/25/2010 04:32:00 AM,D1,7200.1027,-122.346301274,47.620318688
22472,ACCIDENT INVESTIGATION,TRAFFIC RELATED CALLS,10000256055,2010256055,430,ACCIDENT INVESTIGATION,18XX BLOCK OF E MARION ST,G,07/25/2010 04:35:00 AM,G1,8700.3001,-122.308259234,47.610359749
22480,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000255998,2010255998,450,DRIVING WHILE UNDER INFLUENCE (DUI),4XX BLOCK OF 1ST AVE N,D,07/25/2010 05:10:00 AM,D1,7100.2001,-122.355419403,47.622687357
22491,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000255935,2010255935,460,TRAFFIC (MOVING) VIOLATION,21XX BLOCK OF 2ND AVE,M,07/25/2010 06:27:00 AM,M2,8002.1002,-122.343702997,47.612886564
22494,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000256117,2010256117,460,TRAFFIC (MOVING) VIOLATION,88XX BLOCK OF AIRPORT WAY S,99,07/25/2010 06:39:00 AM,99,NULL,-122.29353542,47.524200215
22499,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000256238,2010256238,460,TRAFFIC (MOVING) VIOLATION,25XX BLOCK OF E CHERRY ST,G,07/25/2010 07:35:00 AM,G3,8800.4002,-122.299462855,47.608002356
22503,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000256079,2010256079,450,DRIVING WHILE UNDER INFLUENCE (DUI),4XX BLOCK OF S TRENTON ST,F,07/25/2010 08:09:00 AM,F3,11200.1012,-122.328970433,47.524608751
22520,ACCIDENT INVESTIGATION,TRAFFIC RELATED CALLS,10000256099,2010256099,430,ACCIDENT INVESTIGATION,2XX BLOCK OF 26TH AVE S,G,07/25/2010 04:42:00 AM,G2,8900.6011,-122.298641509,47.600114577
22530,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000256223,2010256223,460,TRAFFIC (MOVING) VIOLATION,57XX BLOCK OF S VICTOR ST,S,07/25/2010 06:21:00 AM,S3,11900.6009,-122.261154306,47.510579442
22542,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000256279,2010256279,460,TRAFFIC (MOVING) VIOLATION,33XX BLOCK OF S BRANDON ST,R,07/25/2010 09:26:00 AM,R2,10400.1013,-122.289847272,47.553453516
22553,ACCIDENT INVESTIGATION,TRAFFIC RELATED CALLS,10000256274,2010256274,430,ACCIDENT INVESTIGATION,7XX BLOCK OF BROADWAY E,C,07/25/2010 11:23:00 AM,C1,7400.1000,-122.321314949,47.625976784
22561,ACCIDENT INVESTIGATION,TRAFFIC RELATED CALLS,10000256304,2010256304,430,ACCIDENT INVESTIGATION,3XX BLOCK OF E ROY ST,E,07/25/2010 11:43:00 AM,E1,6500.4010,-122.327245116,47.625119028
22569,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000256373,2010256373,460,TRAFFIC (MOVING) VIOLATION,143XX BLOCK OF LAKE CITY WAY NE,L,07/25/2010 12:10:00 PM,L1,100.2001,-122.2924031,47.732847868
22579,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000256276,2010256276,460,TRAFFIC (MOVING) VIOLATION,84XX BLOCK OF AURORA AVE N,J,07/25/2010 09:16:00 AM,J1,2800.1000,-122.344520045,47.690199289
22583,ACCIDENT INVESTIGATION,TRAFFIC RELATED CALLS,10000256291,2010256291,430,ACCIDENT INVESTIGATION,140XX BLOCK OF 15TH AVE NE,L,07/25/2010 12:06:00 PM,L1,200.4001,-122.312711864,47.731212885
22588,ACCIDENT INVESTIGATION,TRAFFIC RELATED CALLS,10000256208,2010256208,430,ACCIDENT INVESTIGATION,54XX BLOCK OF 8TH AVE NW,B,07/25/2010 08:34:00 AM,B3,3400.2005,-122.366178927,47.668282942
22597,ACCIDENT INVESTIGATION,TRAFFIC RELATED CALLS,10000256284,2010256284,430,ACCIDENT INVESTIGATION,1XX BLOCK OF QUEEN ANNE AVE N,Q,07/25/2010 10:44:00 AM,Q3,8001.3006,-122.35675152,47.619190161
22602,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000256282,2010256282,460,TRAFFIC (MOVING) VIOLATION,75XX BLOCK OF RENTON AVE S,S,07/25/2010 09:28:00 AM,S2,11101.3004,-122.279754902,47.534231419
22604,ACCIDENT INVESTIGATION,TRAFFIC RELATED CALLS,10000256272,2010256272,430,ACCIDENT INVESTIGATION,27XX BLOCK OF S WASHINGTON ST,G,07/25/2010 10:31:00 AM,G2,8900.6005,-122.297408913,47.600864253
22615,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000256400,2010256400,460,TRAFFIC (MOVING) VIOLATION,5XX BLOCK OF BATTERY ST,M,07/25/2010 12:59:00 PM,M1,7200.2017,-122.343945243,47.617134937
22630,ACCIDENT INVESTIGATION,TRAFFIC RELATED CALLS,10000256317,2010256317,430,ACCIDENT INVESTIGATION,XX BLOCK OF S LANDER ST,O,07/25/2010 01:43:00 PM,O2,9300.3020,-122.334662853,47.57981126
22631,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000256453,2010256453,460,TRAFFIC (MOVING) VIOLATION,12XX BLOCK OF S JACKSON ST,E,07/25/2010 01:43:00 PM,E3,9000.3009,-122.315680051,47.599199533
22633,ACCIDENT INVESTIGATION,TRAFFIC RELATED CALLS,10000256322,2010256322,430,ACCIDENT INVESTIGATION,62XX BLOCK OF 27TH AVE NE,U,07/25/2010 01:52:00 PM,U1,4300.1001,-122.298545422,47.674896191
22643,ACCIDENT INVESTIGATION,TRAFFIC RELATED CALLS,10000256439,2010256439,430,ACCIDENT INVESTIGATION,44XX BLOCK OF 4TH AVE S,O,07/25/2010 02:46:00 PM,O2,9300.3073,-122.329368516,47.563804288
22648,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000256521,2010256521,460,TRAFFIC (MOVING) VIOLATION,10XX BLOCK OF S KING ST,E,07/25/2010 02:58:00 PM,E3,9100.1006,-122.318435784,47.598342754
22656,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000256544,2010256544,460,TRAFFIC (MOVING) VIOLATION,5XX BLOCK OF S JACKSON ST,K,07/25/2010 03:24:00 PM,K2,9200.1005,-122.327013759,47.599193842
22690,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000256588,2010256588,460,TRAFFIC (MOVING) VIOLATION,35XX BLOCK OF SW MANNING ST,W,07/25/2010 04:20:00 PM,W1,9900.1004,-122.376593085,47.571179278
22693,ACCIDENT INVESTIGATION,TRAFFIC RELATED CALLS,10000256363,2010256363,430,ACCIDENT INVESTIGATION,4XX BLOCK OF ROY ST,D,07/25/2010 12:59:00 PM,D1,7200.1006,-122.348217294,47.625425415
22699,ACCIDENT INVESTIGATION,TRAFFIC RELATED CALLS,10000256406,2010256406,430,ACCIDENT INVESTIGATION,22XX BLOCK OF 1ST AVE,M,07/25/2010 02:15:00 PM,M1,8001.2008,-122.34586311,47.612990814
22710,ACCIDENT INVESTIGATION,TRAFFIC RELATED CALLS,10000256473,2010256473,430,ACCIDENT INVESTIGATION,11XX BLOCK OF N 115TH ST,N,07/25/2010 04:06:00 PM,N1,600.3024,-122.343468997,47.712315769
22711,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000256581,2010256581,460,TRAFFIC (MOVING) VIOLATION,35XX BLOCK OF SW MANNING ST,W,07/25/2010 04:09:00 PM,W1,9900.1004,-122.376593085,47.571179278
22713,ACCIDENT INVESTIGATION,TRAFFIC RELATED CALLS,10000256503,2010256503,430,ACCIDENT INVESTIGATION,70XX BLOCK OF SAND POINT WAY NE,L,07/25/2010 04:27:00 PM,L3,4000.1000,-122.263646934,47.680744823
22724,ACCIDENT INVESTIGATION,TRAFFIC RELATED CALLS,10000256329,2010256329,430,ACCIDENT INVESTIGATION,57XX BLOCK OF 14TH AVE NW,B,07/25/2010 01:37:00 PM,B3,4700.1003,-122.373583521,47.670535013
22726,ACCIDENT INVESTIGATION,TRAFFIC RELATED CALLS,10000256455,2010256455,430,ACCIDENT INVESTIGATION,50XX BLOCK OF 8TH AVE NE,U,07/25/2010 01:59:00 PM,U2,5200.5001,-122.319534381,47.666035675
22736,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000256570,2010256570,460,TRAFFIC (MOVING) VIOLATION,35XX BLOCK OF SW CHARLESTOWN ST,W,07/25/2010 03:57:00 PM,W1,9900.1004,-122.376616288,47.57016513
22740,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000256630,2010256630,460,TRAFFIC (MOVING) VIOLATION,2XX BLOCK OF S MAIN ST,K,07/25/2010 05:36:00 PM,K3,9200.2014,-122.33095792,47.600016192
22743,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000256674,2010256674,460,TRAFFIC (MOVING) VIOLATION,10XX BLOCK OF E ROY ST,C,07/25/2010 05:58:00 PM,C1,6500.3004,-122.320117314,47.625405609
22748,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000256701,2010256701,460,TRAFFIC (MOVING) VIOLATION,35XX BLOCK OF SW THISTLE ST,W,07/25/2010 06:25:00 PM,W3,11500.4005,-122.377506475,47.528305484
